sen1,sen2,sen3,sen4,sen5,value
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.57,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.57,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.57,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.52,3
1.57,1.53,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.52,3
1.58,1.53,0.56,4.57,4.5,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.52,3
1.58,1.53,0.56,4.57,4.52,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.52,3
1.58,1.53,0.56,4.57,4.53,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.58,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.58,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.57,3
1.57,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.57,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.57,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.52,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.53,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.52,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.52,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.57,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.57,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.57,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.57,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.57,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.57,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.57,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.57,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.57,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.57,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.57,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
1.58,1.53,0.56,4.57,4.56,3
1.58,1.53,0.56,4.57,4.54,3
1.58,1.53,0.56,4.57,4.55,3
